fil,X,Y,Z,ydir,zdir,length,relative_angle,relative_angle_90,dot_product
20,1212,361,146,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
22,815,644,107,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,834,592,120,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,845,562,127,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,866,513,139,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,878,480,146,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,903,436,158,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,911,418,162,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
22,926,391,169,-66.20552389252175,-12.95753877162172,276.50316453885296,156.6064749790151,66.60647497901508,0.9177995013885675
25,1237,387,255,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1231,431,254,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1227,489,254,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1228,558,252,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1226,586,249,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1220,630,246,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1214,668,242,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1202,733,236,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1193,780,225,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
25,1188,807,216,83.4536029817875,5.293159116353624,422.7564310569385,5.747428225573189,-84.25257177442681,-0.9949730142830626
32,1382,269,239,88.83061719438604,-2.387517827369196,240.04999479275145,4.176275792384028,-85.82372420761597,-0.9973447171419757
32,1379,357,240,88.83061719438604,-2.387517827369196,240.04999479275145,4.176275792384028,-85.82372420761597,-0.9973447171419757
32,1379,400,241,88.83061719438604,-2.387517827369196,240.04999479275145,4.176275792384028,-85.82372420761597,-0.9973447171419757
32,1379,438,242,88.83061719438604,-2.387517827369196,240.04999479275145,4.176275792384028,-85.82372420761597,-0.9973447171419757
32,1380,509,249,88.83061719438604,-2.387517827369196,240.04999479275145,4.176275792384028,-85.82372420761597,-0.9973447171419757
33,1357,385,203,-77.13399213156055,-1.2695875593757207,90.26627277117406,170.736949322839,80.73694932283898,0.9869597274512831
33,1365,342,204,-77.13399213156055,-1.2695875593757207,90.26627277117406,170.736949322839,80.73694932283898,0.9869597274512831
33,1377,297,205,-77.13399213156055,-1.2695875593757207,90.26627277117406,170.736949322839,80.73694932283898,0.9869597274512831
37,1233,357,168,62.01996049245815,-10.996673062772029,141.5450458334731,33.185627160891876,-56.814372839108124,-0.8369016452071407
37,1267,427,181,62.01996049245815,-10.996673062772029,141.5450458334731,33.185627160891876,-56.814372839108124,-0.8369016452071407
37,1281,452,185,62.01996049245815,-10.996673062772029,141.5450458334731,33.185627160891876,-56.814372839108124,-0.8369016452071407
37,1299,482,195,62.01996049245815,-10.996673062772029,141.5450458334731,33.185627160891876,-56.814372839108124,-0.8369016452071407
38,1061,628,206,50.55625673099324,2.603636827973446,110.06816070054046,43.089922627225654,-46.910077372774346,-0.7302824417963064
38,1086,663,203,50.55625673099324,2.603636827973446,110.06816070054046,43.089922627225654,-46.910077372774346,-0.7302824417963064
38,1107,690,202,50.55625673099324,2.603636827973446,110.06816070054046,43.089922627225654,-46.910077372774346,-0.7302824417963064
38,1119,703,201,50.55625673099324,2.603636827973446,110.06816070054046,43.089922627225654,-46.910077372774346,-0.7302824417963064
38,1131,713,201,50.55625673099324,2.603636827973446,110.06816070054046,43.089922627225654,-46.910077372774346,-0.7302824417963064
39,1136,720,199,49.93841226683718,1.6045328991567986,107.14009520249644,43.667848895916045,-46.332151104083955,-0.723354715634215
39,1173,762,196,49.93841226683718,1.6045328991567986,107.14009520249644,43.667848895916045,-46.332151104083955,-0.723354715634215
39,1205,802,196,49.93841226683718,1.6045328991567986,107.14009520249644,43.667848895916045,-46.332151104083955,-0.723354715634215
42,899,732,239,-10.61800099071554,-1.0055115476742822,113.96929411029973,104.20453622827078,14.204536228270781,0.24538413815245627
42,939,723,240,-10.61800099071554,-1.0055115476742822,113.96929411029973,104.20453622827078,14.204536228270781,0.24538413815245627
42,959,720,240,-10.61800099071554,-1.0055115476742822,113.96929411029973,104.20453622827078,14.204536228270781,0.24538413815245627
42,976,719,241,-10.61800099071554,-1.0055115476742822,113.96929411029973,104.20453622827078,14.204536228270781,0.24538413815245627
42,1011,711,241,-10.61800099071554,-1.0055115476742822,113.96929411029973,104.20453622827078,14.204536228270781,0.24538413815245627
43,996,773,226,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1029,757,213,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1059,744,202,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1072,739,197,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1090,730,190,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1104,724,185,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1112,719,181,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
43,1127,713,176,-24.671949198055984,20.355981711862725,143.73934743138358,116.35351661179405,26.353516611794042,0.4439083525814568
45,1004,653,157,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1015,649,161,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1026,645,165,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1036,640,168,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1049,631,171,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1059,626,170,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1082,610,165,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1098,598,167,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1110,586,168,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1119,575,167,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1124,564,168,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1131,552,166,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1141,533,162,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1144,524,160,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1146,496,152,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1144,476,142,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1144,459,134,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
45,1142,451,128,-55.70103803315603,6.8112962404390185,244.5199378373878,148.48250040936912,58.48250040936913,0.8524805402154956
46,855,589,159,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,871,573,158,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,884,559,158,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,889,552,157,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,903,534,154,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,916,518,154,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,926,503,153,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,935,494,153,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,948,477,151,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,956,467,150,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,961,462,150,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,979,443,148,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,998,421,148,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1021,393,151,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1031,380,151,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1053,355,151,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1059,346,150,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1063,336,150,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1069,329,149,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1077,313,149,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1090,293,148,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
46,1102,277,146,-51.638457252991444,1.8722583897630454,397.90325457326935,145.1430420086881,55.14304200868811,0.8205814545628556
48,676,603,199,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,694,588,192,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,705,578,188,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,723,564,182,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,729,560,180,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,747,544,169,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,758,533,165,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,775,519,159,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,788,510,154,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,805,498,151,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,813,492,148,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,819,486,146,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
48,829,478,142,-39.317136937843046,16.79374039266571,197.2815247305231,130.62950460452294,40.62950460452294,0.6511651196165954
49,841,458,107,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
49,855,447,109,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
49,875,431,111,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
49,890,420,112,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
49,916,403,114,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
49,946,380,122,-40.162507930656005,-5.844872778194834,294.5929394944828,133.53342454654722,43.53342454654721,0.688777619017481
